dialogue_id,turn_id,speaker,text,emotion,emotion_ring,scenario,sarcasm_flag,emotion_cause,sentiment_polarity,utterance_word_count,inter_annotator_agreement,confidence_score,topic,emotion_shift,input_ids,attention_mask,split
D0247,5,Director,Then you have twenty hours to make sure it doesn't — get everyone back in the office right now! 😠,anger,primary,workplace,False,aggressive and unreasonable command,negative,20,0.88,0.8,anger_deadline,True,"[101, 2059, 2017, 2031, 3174, 2847, 2000, 2191, 2469, 2009, 2987, 1005, 1056, 1517, 2131, 3071, 2067, 1999, 1996, 2436, 2157, 2085, 999, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0247,6,Lead_Dev,"I'll call the team, but I'm putting it on record that I advised against this. 🤝",acceptance,mild,workplace,False,reluctant compliance,positive,16,0.8,0.74,anger_deadline,True,"[101, 1045, 1005, 2222, 2655, 1996, 2136, 1010, 2021, 1045, 1005, 1049, 5128, 2009, 2006, 2501, 2008, 1045, 9449, 2114, 2023, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0248,1,Recipient,I opened the box thinking it was a new toaster and it was actually keys to a car. ⚡,surprise,primary,casual,False,shock of extravagant and unexpected gift,neutral,19,0.85,0.81,surprise_gift,False,"[101, 1045, 2441, 1996, 3482, 3241, 2009, 2001, 1037, 2047, 15174, 2121, 1998, 2009, 2001, 2941, 6309, 2000, 1037, 2482, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0248,2,Giver,You've been driving that old rust-bucket for ten years — it was time for an upgrade. 😄,joy,primary,casual,False,satisfaction in giving,positive,17,0.9,0.85,surprise_gift,True,"[101, 2017, 1005, 2310, 2042, 4439, 2008, 2214, 18399, 1011, 13610, 2005, 2702, 2086, 1517, 2009, 2001, 2051, 2005, 2019, 12200, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0248,3,Recipient,I can't believe you did this — I don't even know what to say. 😲,surprise,primary,casual,False,speechless from shock,neutral,15,0.85,0.75,surprise_gift,True,"[101, 1045, 2064, 1005, 1056, 2903, 2017, 2106, 2023, 1517, 1045, 2123, 1005, 1056, 2130, 2113, 2054, 2000, 2360, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0248,4,Giver,Don't say anything — just go out there and take it for a test drive! 😊,joy,primary,casual,False,encouraging enjoyment,positive,16,0.9,0.8,surprise_gift,True,"[101, 2123, 1005, 1056, 2360, 2505, 1517, 2074, 2175, 2041, 2045, 1998, 2202, 2009, 2005, 1037, 3231, 3298, 999, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0248,5,Recipient,I'm actually crying — I've never had something this nice in my life. ‼️,surprise,primary,casual,False,emotional release from shock,neutral,14,0.85,0.83,surprise_gift,True,"[101, 1045, 1005, 1049, 2941, 6933, 1517, 1045, 1005, 2310, 2196, 2018, 2242, 2023, 3835, 1999, 2026, 2166, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0248,6,Giver,You deserve every bit of it. Merry Christmas!,love,dyadic,casual,False,affectionate closing,positive,8,0.83,0.75,surprise_gift,True,"[101, 2017, 10107, 2296, 2978, 1997, 2009, 1012, 12831, 4234, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0249,1,Fan_1,"It's the bottom of the ninth, bases are loaded, and our best hitter is coming to the plate.",anticipation,primary,social,False,extreme tension and excitement at end of game,positive,18,0.83,0.7,anticipation_game,False,"[101, 2009, 1005, 1055, 1996, 3953, 1997, 1996, 6619, 1010, 7888, 2024, 8209, 1010, 1998, 2256, 2190, 18694, 2003, 2746, 2000, 1996, 5127, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0249,2,Fan_2,"If he hits a home run here, we win the championship for the first time in fifty years. 🔍",anticipation,primary,social,False,high-stakes expectation,positive,19,0.83,0.75,anticipation_game,False,"[101, 2065, 2002, 4978, 1037, 2188, 2448, 2182, 1010, 2057, 2663, 1996, 2528, 2005, 1996, 2034, 2051, 1999, 5595, 2086, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0249,3,Fan_1,I can't even look — I'm watching through my fingers. 😨,fear,primary,social,False,anxiety during high-stakes moment,negative,11,0.88,0.77,anticipation_game,True,"[101, 1045, 2064, 1005, 1056, 2130, 2298, 1517, 1045, 1005, 1049, 3666, 2083, 2026, 3093, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0249,4,Fan_2,"He just connected! That ball is going, going... it's over the wall! 🌈",ecstasy,intense,social,False,intense joy at victory,positive,13,0.95,0.92,anticipation_game,True,"[101, 2002, 2074, 4198, 999, 2008, 3608, 2003, 2183, 1010, 2183, 1012, 1012, 1012, 2009, 1005, 1055, 2058, 1996, 2813, 999, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0249,5,Fan_1,"They did it! Oh my god, they actually did it! 🔥",ecstasy,intense,social,False,collective celebration,positive,11,0.95,0.91,anticipation_game,False,"[101, 2027, 2106, 2009, 999, 2821, 2026, 2643, 1010, 2027, 2941, 2106, 2009, 999, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0249,6,Fan_2,I'm going to be celebrating this for the rest of the year! 😊,joy,primary,social,False,sustained happiness,positive,13,0.9,0.84,anticipation_game,True,"[101, 1045, 1005, 1049, 2183, 2000, 2022, 12964, 2023, 2005, 1996, 2717, 1997, 1996, 2095, 999, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0250,1,Patient,The doctor found a lump and she wants to do a biopsy immediately to rule out anything serious. 😨,fear,primary,casual,False,intense anxiety over potential health crisis,negative,19,0.88,0.83,fear_health,False,"[101, 1996, 3460, 2179, 1037, 15116, 1998, 2016, 4122, 2000, 2079, 1037, 16012, 18075, 3202, 2000, 3627, 2041, 2505, 3809, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0250,2,Friend,Biopsies are very common — it's just a precaution to make sure everything is okay. 🙏,trust,primary,casual,False,supportive reassurance,positive,16,0.85,0.75,fear_health,True,"[101, 16012, 4523, 3111, 2024, 2200, 2691, 1517, 2009, 1005, 1055, 2074, 1037, 3653, 3540, 13700, 2000, 2191, 2469, 2673, 2003, 3100, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0250,3,Patient,But the way she looked at me when she said it — I've never felt so vulnerable in my life. 😨,fear,primary,casual,False,fear triggered by non-verbal cues,negative,21,0.88,0.74,fear_health,True,"[101, 2021, 1996, 2126, 2016, 2246, 2012, 2033, 2043, 2016, 2056, 2009, 1517, 1045, 1005, 2310, 2196, 2371, 2061, 8211, 1999, 2026, 2166, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0250,4,Friend,I'm going to go with you to the appointment. You don't have to wait for the results alone. ✅,trust,primary,casual,False,practical commitment to support,positive,19,0.85,0.83,fear_health,True,"[101, 1045, 1005, 1049, 2183, 2000, 2175, 2007, 2017, 2000, 1996, 6098, 1012, 2017, 2123, 1005, 1056, 2031, 2000, 3524, 2005, 1996, 3463, 2894, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0250,5,Patient,I keep thinking about my kids — what would they do if something happened to me. 😨,fear,primary,casual,False,fear of mortality and its impact on family,negative,17,0.88,0.85,fear_health,True,"[101, 1045, 2562, 3241, 2055, 2026, 4268, 1517, 2054, 2052, 2027, 2079, 2065, 2242, 3047, 2000, 2033, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0250,6,Friend,We aren't going to go there yet. We take it one step at a time. Breathe. 🍃,serenity,mild,casual,False,grounding and calming presence,positive,17,0.78,0.74,fear_health,True,"[101, 2057, 4995, 1005, 1056, 2183, 2000, 2175, 2045, 2664, 1012, 2057, 2202, 2009, 2028, 3357, 2012, 1037, 2051, 1012, 7200, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0251,1,Senior,I've spent the last three days fixing the code that you said was 'finished' and 'tested'. 😠,anger,primary,workplace,False,fury over colleague's laziness and lying,negative,17,0.88,0.86,anger_incompetence,False,"[101, 1045, 1005, 2310, 2985, 1996, 2197, 2093, 2420, 15887, 1996, 3642, 2008, 2017, 2056, 2001, 1005, 2736, 1005, 1998, 1005, 7718, 1005, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0251,2,Junior,It worked on my machine — I didn't realize the production environment was so different. ⚠️,fear,primary,workplace,False,defensive and anxious excuse,negative,16,0.88,0.81,anger_incompetence,True,"[101, 2009, 2499, 2006, 2026, 3698, 1517, 1045, 2134, 1005, 1056, 5382, 1996, 2537, 4044, 2001, 2061, 2367, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0251,3,Senior,'It worked on my machine' is not a valid excuse for a senior-level project!,anger,primary,workplace,False,rejection of weak excuse,negative,14,0.88,0.88,anger_incompetence,True,"[101, 1005, 2009, 2499, 2006, 2026, 3698, 1005, 2003, 2025, 1037, 9398, 8016, 2005, 1037, 3026, 1011, 2504, 2622, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0251,4,Junior,I'm sorry — I'll stay late and help you finish the rest of the refactor. 🏳️,submission,dyadic,workplace,False,attempted atonement,neutral,16,0.65,0.63,anger_incompetence,True,"[101, 1045, 1005, 1049, 3374, 1517, 1045, 1005, 2222, 2994, 2397, 1998, 2393, 2017, 3926, 1996, 2717, 1997, 1996, 25416, 18908, 2953, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0251,5,Senior,You've already done enough damage — just go home and stay away from the repository until Monday. 💢,anger,primary,workplace,False,dismissal due to loss of trust,negative,18,0.88,0.81,anger_incompetence,True,"[101, 2017, 1005, 2310, 2525, 2589, 2438, 4053, 1517, 2074, 2175, 2188, 1998, 2994, 2185, 2013, 1996, 22409, 2127, 6928, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0251,6,Junior,I understand. I'll be available via Slack if you need anything at all. 🤝,acceptance,mild,workplace,False,,positive,14,0.8,0.69,anger_incompetence,True,"[101, 1045, 3305, 1012, 1045, 1005, 2222, 2022, 2800, 3081, 19840, 2065, 2017, 2342, 2505, 2012, 2035, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0252,1,Daughter,I was looking through some old photos and I found out that my 'uncle' is actually my biological father. ⚡,surprise,primary,casual,False,shock of major family secret revelation,neutral,20,0.85,0.8,surprise_revelation,False,"[101, 1045, 2001, 2559, 2083, 2070, 2214, 7760, 1998, 1045, 2179, 2041, 2008, 2026, 1005, 4470, 1005, 2003, 2941, 2026, 6897, 2269, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0252,2,Friend,Wait — does your mother know that you've found this out yet. 😟,apprehension,mild,casual,False,concern for immediate family conflict,negative,13,0.78,0.76,surprise_revelation,True,"[101, 3524, 1517, 2515, 2115, 2388, 2113, 2008, 2017, 1005, 2310, 2179, 2023, 2041, 2664, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
